t,id,drug_c,pd_output_1,scope,scenario
120.0,348,0.6020078605751034,11.970585095030248,ode_,scn2
120.0,349,0.14012576987947667,9.33413873993156,ode_,scn2
120.0,350,0.14294011140131985,10.076934913413993,ode_,scn2
120.0,351,0.25993717579417913,10.10709822102665,ode_,scn2
120.0,352,0.14167549105287505,9.938235625590568,ode_,scn2
120.0,353,0.37351757565243404,11.91947691562132,ode_,scn2
120.0,354,0.16763720897740023,9.290663030350224,ode_,scn2
120.0,355,0.4234963127898649,11.687819759022071,ode_,scn2
120.0,356,0.42056454297877494,11.614752209721935,ode_,scn2
120.0,357,0.7499406281969285,12.513951406981564,ode_,scn2
120.0,358,0.3155839742850609,10.831173946446183,ode_,scn2
120.0,359,0.2897247133464598,11.279000701218504,ode_,scn2
120.0,360,0.30416535057934285,10.29030199767256,ode_,scn2
120.0,361,0.15284333524315172,9.951103129505409,ode_,scn2
120.0,362,0.3119125672439237,10.788526892747852,ode_,scn2
120.0,363,0.7332419041441344,13.120237116408514,ode_,scn2
120.0,364,0.3934811409726496,11.784971983233154,ode_,scn2
120.0,365,0.512499803123387,11.173523021541161,ode_,scn2
120.0,366,0.3018791525585209,10.114213726344282,ode_,scn2
120.0,367,0.2302503021904838,9.794229947617945,ode_,scn2
120.0,368,0.5921579577040144,12.656884601421163,ode_,scn2
120.0,369,0.4797719940463713,12.513451979542165,ode_,scn2
120.0,370,0.13822207060497382,8.894446886583996,ode_,scn2
120.0,371,0.5948224757867989,12.667147268736377,ode_,scn2
120.0,372,0.8214670163370514,12.455965387342587,ode_,scn2
120.0,373,0.15398543811905066,9.813116525039113,ode_,scn2
120.0,374,0.2945176096048792,5.853648345102604,ode_,scn2
